session_id,user_id,session_start,session_end,device_type,country,traffic_source,channel,is_bounce,is_returning_user,is_new_user,ab_variant,experiment_id
SES-000054547,USR-00013987,2025-09-22 15:38:48,2025-09-22 15:39:02.725267457,Tablet,CA,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054548,USR-00001397,2025-09-22 15:41:07,2025-09-22 15:47:00.665359148,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054549,USR-00023542,2025-09-22 15:42:21,2025-09-22 15:42:44.539222605,Mobile,DE,Referral,Referral,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054550,USR-00017257,2025-09-22 15:43:02,2025-09-22 15:43:38.757981416,Mobile,DE,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054551,USR-00012326,2025-09-22 15:43:11,2025-09-22 15:46:18.062121806,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054552,USR-00018115,2025-09-22 15:45:32,2025-09-22 15:47:51.389699261,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054553,USR-00021792,2025-09-22 15:48:59,2025-09-22 15:49:04.804257336,Mobile,CA,Email,Email,True,True,False,control,exp_checkout_streamline_v1
SES-000054554,USR-00024454,2025-09-22 15:59:16,2025-09-22 16:03:38.297447434,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054555,USR-00010712,2025-09-22 16:01:03,2025-09-22 16:01:19.726076653,Desktop,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054556,USR-00014449,2025-09-22 16:01:34,2025-09-22 16:03:56.519168983,Desktop,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054557,USR-00013919,2025-09-22 16:02:13,2025-09-22 16:02:54.618394565,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054558,USR-00011012,2025-09-22 16:02:51,2025-09-22 16:04:43.879547783,Tablet,FR,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054559,USR-00013920,2025-09-22 16:03:31,2025-09-22 16:04:05.617091819,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054560,USR-00025475,2025-09-22 16:06:52,2025-09-22 16:07:34.092568921,Tablet,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054561,USR-00022387,2025-09-22 16:12:12,2025-09-22 16:12:27.286835451,Mobile,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054562,USR-00020779,2025-09-22 16:13:06,2025-09-22 16:13:44.046715461,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054563,USR-00007971,2025-09-22 16:14:27,2025-09-22 16:14:44.074601532,Mobile,CA,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054564,USR-00001273,2025-09-22 16:28:12,2025-09-22 16:28:41.021502096,Mobile,UK,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054565,USR-00018832,2025-09-22 16:44:15,2025-09-22 16:44:28.994265298,Desktop,DE,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000054566,USR-00028063,2025-09-22 16:45:39,2025-09-22 16:46:05.644070208,Mobile,US,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054567,USR-00010898,2025-09-22 16:50:41,2025-09-22 16:51:10.640964551,Desktop,US,Referral,Referral,True,True,False,control,exp_checkout_streamline_v1
SES-000054568,USR-00015571,2025-09-22 16:51:21,2025-09-22 16:51:58.380007486,Desktop,US,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054569,USR-00009152,2025-09-22 17:07:51,2025-09-22 17:08:42.959233912,Mobile,FR,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054570,USR-00019603,2025-09-22 17:09:30,2025-09-22 17:10:39.904969059,Mobile,UK,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054571,USR-00015904,2025-09-22 17:10:32,2025-09-22 17:11:20.957165715,Desktop,UK,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054572,USR-00021320,2025-09-22 17:12:28,2025-09-22 17:13:06.709115501,Desktop,AU,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054573,USR-00007771,2025-09-22 17:13:44,2025-09-22 17:14:00.855117851,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054574,USR-00010383,2025-09-22 17:19:23,2025-09-22 17:19:34.984629943,Mobile,CA,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054575,USR-00010989,2025-09-22 17:20:29,2025-09-22 17:21:05.582546539,Mobile,US,Referral,Referral,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054576,USR-00004657,2025-09-22 17:21:27,2025-09-22 17:22:07.703090107,Mobile,CA,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054577,USR-00004953,2025-09-22 17:23:29,2025-09-22 17:23:39.972943492,Desktop,FR,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000054578,USR-00010783,2025-09-22 17:26:58,2025-09-22 17:28:31.401795826,Desktop,UK,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054579,USR-00000352,2025-09-22 17:28:12,2025-09-22 17:28:58.385940479,Mobile,CA,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054580,USR-00006869,2025-09-22 17:36:55,2025-09-22 17:37:20.526147137,Desktop,US,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054581,USR-00023905,2025-09-22 17:47:34,2025-09-22 17:51:50.194927651,Desktop,UK,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054582,USR-00007048,2025-09-22 17:58:58,2025-09-22 18:03:10.579490713,Tablet,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054583,USR-00021487,2025-09-22 17:59:07,2025-09-22 17:59:36.505892574,Mobile,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054584,USR-00012281,2025-09-22 17:59:41,2025-09-22 18:00:30.045476223,Mobile,UK,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054585,USR-00022438,2025-09-22 18:01:13,2025-09-22 18:02:46.109515956,Desktop,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054586,USR-00018423,2025-09-22 18:05:20,2025-09-22 18:05:42.473931037,Desktop,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054587,USR-00008673,2025-09-22 18:07:31,2025-09-22 18:09:58.928313217,Desktop,AU,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054588,USR-00029526,2025-09-22 18:09:52,2025-09-22 18:10:04.937522368,Desktop,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054589,USR-00008951,2025-09-22 18:22:41,2025-09-22 18:23:30.006259387,Mobile,CA,Email,Email,False,False,True,control,exp_checkout_streamline_v1
SES-000054590,USR-00014289,2025-09-22 18:24:04,2025-09-22 18:27:32.795798349,Tablet,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054591,USR-00029682,2025-09-22 18:25:00,2025-09-22 18:25:31.409758751,Desktop,DE,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000054592,USR-00022285,2025-09-22 18:29:42,2025-09-22 18:30:10.266776746,Mobile,US,Email,Email,True,False,True,control,exp_checkout_streamline_v1
SES-000054593,USR-00002871,2025-09-22 18:38:14,2025-09-22 18:41:31.461204601,Mobile,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054594,USR-00020657,2025-09-22 18:38:17,2025-09-22 18:38:45.250646768,Desktop,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054595,USR-00017238,2025-09-22 18:39:27,2025-09-22 18:39:38.738614951,Mobile,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054596,USR-00024069,2025-09-22 18:41:42,2025-09-22 18:42:47.176122262,Desktop,CA,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054597,USR-00001714,2025-09-22 18:46:05,2025-09-22 18:46:16.523437763,Desktop,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054598,USR-00003911,2025-09-22 18:50:44,2025-09-22 18:51:07.189499464,Desktop,CA,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054599,USR-00028982,2025-09-22 18:53:09,2025-09-22 18:53:15.688781573,Mobile,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054600,USR-00019367,2025-09-22 18:55:28,2025-09-22 18:55:49.767088809,Desktop,UK,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054601,USR-00020190,2025-09-22 19:00:25,2025-09-22 19:00:33.128403235,Mobile,US,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000054602,USR-00016232,2025-09-22 19:10:35,2025-09-22 19:11:04.461350414,Desktop,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054603,USR-00016251,2025-09-22 19:12:24,2025-09-22 19:12:56.973410324,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054604,USR-00006469,2025-09-22 19:13:48,2025-09-22 19:13:59.780024186,Tablet,CA,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054605,USR-00006542,2025-09-22 19:18:27,2025-09-22 19:19:30.672170541,Tablet,FR,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054606,USR-00010173,2025-09-22 19:23:17,2025-09-22 19:23:26.987378165,Tablet,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000054607,USR-00013798,2025-09-22 19:28:34,2025-09-22 19:29:01.321943867,Desktop,AU,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054608,USR-00020802,2025-09-22 19:28:38,2025-09-22 19:30:47.696218866,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054609,USR-00027562,2025-09-22 19:41:00,2025-09-22 19:43:24.240755943,Desktop,US,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054610,USR-00015157,2025-09-22 19:45:28,2025-09-22 19:46:11.464381225,Desktop,DE,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054611,USR-00006237,2025-09-22 19:47:17,2025-09-22 19:47:51.277112303,Mobile,US,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054612,USR-00025273,2025-09-22 19:50:48,2025-09-22 19:51:35.585634945,Desktop,DE,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054613,USR-00004213,2025-09-22 19:53:32,2025-09-22 19:54:29.071723308,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054614,USR-00022698,2025-09-22 19:58:32,2025-09-22 19:58:50.126122370,Mobile,FR,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054615,USR-00022556,2025-09-22 20:00:25,2025-09-22 20:00:38.505206697,Mobile,US,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054616,USR-00003954,2025-09-22 20:01:46,2025-09-22 20:02:11.469813517,Desktop,US,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054617,USR-00004435,2025-09-22 20:01:54,2025-09-22 20:02:15.422107503,Tablet,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054618,USR-00025865,2025-09-22 20:01:58,2025-09-22 20:02:24.759482496,Mobile,US,Email,Email,True,True,False,control,exp_checkout_streamline_v1
SES-000054619,USR-00004883,2025-09-22 20:02:10,2025-09-22 20:02:46.814845156,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054620,USR-00027230,2025-09-22 20:08:11,2025-09-22 20:09:35.537836779,Mobile,CA,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054621,USR-00005470,2025-09-22 20:12:56,2025-09-22 20:13:17.617065051,Mobile,US,Referral,Referral,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054622,USR-00028593,2025-09-22 20:19:16,2025-09-22 20:19:33.301771891,Mobile,DE,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054623,USR-00020269,2025-09-22 20:23:07,2025-09-22 20:23:12.900523065,Tablet,FR,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054624,USR-00001899,2025-09-22 20:30:24,2025-09-22 20:30:45.828801554,Mobile,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054625,USR-00024790,2025-09-22 20:32:06,2025-09-22 20:32:35.136601509,Mobile,AU,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000054626,USR-00025712,2025-09-22 20:35:57,2025-09-22 20:36:06.014210725,Mobile,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054627,USR-00008820,2025-09-22 20:36:32,2025-09-22 20:37:46.763829238,Desktop,US,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054628,USR-00004835,2025-09-22 20:41:45,2025-09-22 20:42:24.721990820,Mobile,AU,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054629,USR-00022801,2025-09-22 20:54:15,2025-09-22 20:55:39.009985055,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054630,USR-00021971,2025-09-22 20:56:38,2025-09-22 20:58:09.305855553,Mobile,AU,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054631,USR-00003513,2025-09-22 20:56:46,2025-09-22 20:56:57.885284058,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054632,USR-00008435,2025-09-22 20:59:59,2025-09-22 21:00:23.370639875,Desktop,CA,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054633,USR-00002841,2025-09-22 21:00:05,2025-09-22 21:01:02.170334114,Desktop,US,Social,Social,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054634,USR-00000770,2025-09-22 21:02:32,2025-09-22 21:05:12.337583662,Tablet,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054635,USR-00020365,2025-09-22 21:04:04,2025-09-22 21:06:39.314596642,Desktop,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054636,USR-00000028,2025-09-22 21:09:33,2025-09-22 21:14:10.987998569,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054637,USR-00003215,2025-09-22 21:10:12,2025-09-22 21:10:44.361091854,Desktop,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054638,USR-00023481,2025-09-22 21:16:30,2025-09-22 21:17:32.707842329,Mobile,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054639,USR-00007921,2025-09-22 21:22:50,2025-09-22 21:23:26.435852954,Tablet,CA,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054640,USR-00029659,2025-09-22 21:29:10,2025-09-22 21:29:49.163420549,Mobile,CA,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054641,USR-00016239,2025-09-22 21:31:17,2025-09-22 21:31:32.311908928,Mobile,UK,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054642,USR-00022061,2025-09-22 21:34:20,2025-09-22 21:34:31.317925752,Desktop,US,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000054643,USR-00008647,2025-09-22 21:47:12,2025-09-22 21:49:34.496615332,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054644,USR-00009181,2025-09-22 21:55:14,2025-09-22 21:55:51.566931207,Desktop,FR,Social,Social,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054645,USR-00017326,2025-09-22 21:56:31,2025-09-22 21:57:02.270993197,Desktop,CA,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000054646,USR-00005314,2025-09-22 21:57:19,2025-09-22 21:58:24.706834171,Desktop,US,Referral,Referral,False,True,False,control,exp_checkout_streamline_v1
SES-000054647,USR-00005575,2025-09-22 22:02:06,2025-09-22 22:02:54.279220758,Tablet,UK,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000054648,USR-00002794,2025-09-22 22:03:47,2025-09-22 22:04:57.350600045,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054649,USR-00026842,2025-09-22 22:05:07,2025-09-22 22:06:08.327518695,Tablet,FR,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054650,USR-00025276,2025-09-22 22:07:33,2025-09-22 22:10:43.072013278,Desktop,CA,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054651,USR-00010146,2025-09-22 22:09:14,2025-09-22 22:09:43.676234639,Mobile,AU,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054652,USR-00025962,2025-09-22 22:14:00,2025-09-22 22:16:22.551125946,Mobile,UK,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054653,USR-00026125,2025-09-22 22:15:23,2025-09-22 22:15:49.451479281,Mobile,FR,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054654,USR-00006178,2025-09-22 22:20:50,2025-09-22 22:21:35.589978597,Mobile,UK,Social,Social,False,True,False,control,exp_checkout_streamline_v1
SES-000054655,USR-00023986,2025-09-22 22:23:23,2025-09-22 22:23:32.384061826,Desktop,AU,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000054656,USR-00018071,2025-09-22 22:43:11,2025-09-22 22:43:37.341696106,Desktop,UK,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054657,USR-00018297,2025-09-22 22:45:15,2025-09-22 22:45:23.301832341,Mobile,CA,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054658,USR-00012542,2025-09-22 22:46:26,2025-09-22 22:47:00.166274839,Desktop,CA,Social,Social,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054659,USR-00022967,2025-09-22 22:51:27,2025-09-22 22:51:53.555920249,Mobile,DE,Email,Email,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054660,USR-00021633,2025-09-22 22:54:29,2025-09-22 22:55:02.049917472,Desktop,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054661,USR-00027416,2025-09-22 22:55:09,2025-09-22 22:55:22.409362818,Tablet,US,Social,Social,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054662,USR-00003655,2025-09-22 22:57:35,2025-09-22 22:57:51.639714553,Desktop,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054663,USR-00025047,2025-09-22 23:05:41,2025-09-22 23:05:56.112594190,Mobile,DE,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054664,USR-00007303,2025-09-22 23:06:21,2025-09-22 23:07:10.564292713,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054665,USR-00010621,2025-09-22 23:06:41,2025-09-22 23:07:52.628321026,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054666,USR-00022869,2025-09-22 23:07:46,2025-09-22 23:08:12.269747116,Mobile,CA,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054667,USR-00011369,2025-09-22 23:12:44,2025-09-22 23:17:41.382217429,Desktop,US,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054668,USR-00023712,2025-09-22 23:19:24,2025-09-22 23:19:29.088651362,Mobile,US,Social,Social,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054669,USR-00000331,2025-09-22 23:22:21,2025-09-22 23:24:19.157216320,Mobile,US,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000054670,USR-00008452,2025-09-22 23:29:13,2025-09-22 23:29:48.117970722,Tablet,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054671,USR-00000425,2025-09-22 23:33:39,2025-09-22 23:37:15.016932402,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054672,USR-00001371,2025-09-22 23:35:22,2025-09-22 23:36:11.218525170,Desktop,FR,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000054673,USR-00022079,2025-09-22 23:40:28,2025-09-22 23:41:01.112073773,Mobile,US,Email,Email,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054674,USR-00007351,2025-09-22 23:52:54,2025-09-22 23:56:07.541497633,Desktop,US,Referral,Referral,False,True,False,control,exp_checkout_streamline_v1
SES-000054675,USR-00000886,2025-09-22 23:53:21,2025-09-22 23:54:06.420385161,Desktop,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054676,USR-00006461,2025-09-22 23:57:12,2025-09-22 23:57:40.610141578,Desktop,UK,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054677,USR-00004279,2025-09-22 23:58:42,2025-09-22 23:58:59.767935286,Mobile,US,Email,Email,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054678,USR-00012078,2025-09-23 00:02:15,2025-09-23 00:02:27.030241072,Mobile,CA,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000054679,USR-00002829,2025-09-23 00:05:25,2025-09-23 00:05:54.779058187,Mobile,DE,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054680,USR-00004713,2025-09-23 00:09:22,2025-09-23 00:09:53.454990991,Desktop,AU,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054681,USR-00017385,2025-09-23 00:14:39,2025-09-23 00:14:54.969017558,Desktop,UK,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054682,USR-00001277,2025-09-23 00:16:45,2025-09-23 00:17:31.727425954,Desktop,DE,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054683,USR-00006646,2025-09-23 00:32:17,2025-09-23 00:35:20.904481768,Desktop,US,Social,Social,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054684,USR-00016014,2025-09-23 00:34:00,2025-09-23 00:38:31.903064466,Mobile,CA,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054685,USR-00026995,2025-09-23 00:35:32,2025-09-23 00:35:56.235593481,Mobile,DE,Email,Email,True,False,True,control,exp_checkout_streamline_v1
SES-000054686,USR-00000142,2025-09-23 00:39:01,2025-09-23 00:39:20.758727508,Mobile,US,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054687,USR-00028011,2025-09-23 00:46:24,2025-09-23 00:46:49.944264698,Mobile,AU,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000054688,USR-00002030,2025-09-23 00:47:21,2025-09-23 00:48:04.839214943,Tablet,CA,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054689,USR-00025399,2025-09-23 00:48:56,2025-09-23 00:49:56.276477576,Mobile,US,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000054690,USR-00029531,2025-09-23 00:51:36,2025-09-23 00:52:12.704622029,Desktop,FR,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000054691,USR-00017014,2025-09-23 00:54:13,2025-09-23 00:57:33.806448953,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054692,USR-00024905,2025-09-23 01:11:26,2025-09-23 01:12:55.963348339,Desktop,AU,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054693,USR-00017216,2025-09-23 01:12:27,2025-09-23 01:14:08.457593891,Mobile,US,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000054694,USR-00011242,2025-09-23 01:13:01,2025-09-23 01:13:26.990289456,Mobile,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054695,USR-00024443,2025-09-23 01:17:35,2025-09-23 01:18:30.670535449,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054696,USR-00004221,2025-09-23 01:21:03,2025-09-23 01:21:11.774489068,Mobile,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054697,USR-00004023,2025-09-23 01:21:28,2025-09-23 01:21:42.599558165,Mobile,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054698,USR-00011313,2025-09-23 01:26:16,2025-09-23 01:26:31.615163856,Mobile,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000054699,USR-00005693,2025-09-23 01:29:32,2025-09-23 01:29:54.075515025,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000054700,USR-00016347,2025-09-23 01:33:04,2025-09-23 01:35:40.723712882,Desktop,UK,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054701,USR-00025142,2025-09-23 01:38:34,2025-09-23 01:39:06.316174043,Mobile,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000054702,USR-00001682,2025-09-23 01:50:57,2025-09-23 01:51:20.849409994,Desktop,US,Social,Social,False,True,False,control,exp_checkout_streamline_v1
SES-000054703,USR-00012247,2025-09-23 01:52:09,2025-09-23 01:53:18.631934154,Tablet,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054704,USR-00029307,2025-09-23 01:56:11,2025-09-23 01:57:14.611557540,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054705,USR-00015799,2025-09-23 02:00:06,2025-09-23 02:00:32.299695691,Desktop,UK,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000054706,USR-00021955,2025-09-23 02:08:00,2025-09-23 02:08:21.467093790,Mobile,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000054707,USR-00026619,2025-09-23 02:09:29,2025-09-23 02:09:42.930411272,Desktop,US,Referral,Referral,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054708,USR-00011505,2025-09-23 02:15:26,2025-09-23 02:16:00.412439105,Mobile,CA,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000054709,USR-00004777,2025-09-23 02:15:42,2025-09-23 02:16:27.138153556,Desktop,US,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000054710,USR-00019148,2025-09-23 02:18:13,2025-09-23 02:18:57.003598357,Mobile,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054711,USR-00028145,2025-09-23 02:18:50,2025-09-23 02:19:10.395907986,Mobile,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000054712,USR-00014733,2025-09-23 02:23:03,2025-09-23 02:23:30.882351064,Mobile,DE,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000054713,USR-00002007,2025-09-23 02:33:57,2025-09-23 02:34:07.473637805,Mobile,CA,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
