user_id,cohort_month,activity_month,month_number,month_offset,customer_segment,country,acquisition_channel,signup_cohort_month,monthly_orders,orders_in_month,monthly_revenue,revenue_in_month,monthly_gross_profit,is_retained,is_active,cumulative_orders,cumulative_revenue,cumulative_gross_profit
USR-00029832,2025-05-01 00:00:00,2025-09-01 00:00:00,4,4,Regular,US,Organic Search,2025-02-01 00:00:00,1,1,46.030,46.030,25.190,1,1,2,96.390,47.920
USR-00029978,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Paid Search,2025-09-01 00:00:00,1,1,84.420,84.420,38.800,1,1,1,84.420,38.800
USR-00029978,2025-09-01 00:00:00,2025-10-01 00:00:00,1,1,Regular,US,Paid Search,2025-09-01 00:00:00,1,1,297.670,297.670,142.390,1,1,2,382.090,181.190
USR-00029978,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,Regular,US,Paid Search,2025-09-01 00:00:00,1,1,75.910,75.910,38.780,1,1,3,458.000,219.970
USR-00000041,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,CA,Organic Search,2025-04-01 00:00:00,1,1,158.020,158.020,73.520,1,1,1,158.020,73.520
USR-00000107,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Email,2025-09-01 00:00:00,1,1,67.680,67.680,36.740,1,1,1,67.680,36.740
USR-00000124,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,UK,Paid Search,2025-03-01 00:00:00,1,1,412.080,412.080,204.150,1,1,1,412.080,204.150
USR-00000138,2025-01-01 00:00:00,2025-01-01 00:00:00,0,0,VIP,US,Direct,2025-01-01 00:00:00,1,1,239.650,239.650,135.990,1,1,1,239.650,135.990
USR-00000232,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Paid Search,2025-08-01 00:00:00,1,1,179.670,179.670,70.480,1,1,1,179.670,70.480
USR-00000252,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,CA,Organic Search,2025-02-01 00:00:00,1,1,920.080,920.080,435.210,1,1,1,920.080,435.210
USR-00000277,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,UK,Organic Search,2025-07-01 00:00:00,1,1,113.630,113.630,66.600,1,1,1,113.630,66.600
USR-00000389,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-08-01 00:00:00,1,1,276.600,276.600,139.890,1,1,1,276.600,139.890
USR-00000389,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,Regular,US,Direct,2025-08-01 00:00:00,1,1,43.870,43.870,22.200,1,1,2,320.470,162.090
USR-00000389,2025-09-01 00:00:00,2025-12-01 00:00:00,3,3,Regular,US,Direct,2025-08-01 00:00:00,2,2,1333.030,1333.030,526.610,1,1,4,1653.500,688.700
USR-00000425,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Organic Search,2025-09-01 00:00:00,2,2,411.560,411.560,242.140,1,1,2,411.560,242.140
USR-00000425,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,VIP,US,Organic Search,2025-09-01 00:00:00,2,2,250.010,250.010,112.870,1,1,4,661.570,355.010
USR-00000509,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Direct,2025-08-01 00:00:00,1,1,60.100,60.100,29.470,1,1,1,60.100,29.470
USR-00000528,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Organic Search,2025-01-01 00:00:00,1,1,103.260,103.260,49.620,1,1,1,103.260,49.620
USR-00000543,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,AU,Referral,2025-05-01 00:00:00,1,1,284.950,284.950,124.150,1,1,1,284.950,124.150
USR-00000793,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,US,Organic Search,2025-03-01 00:00:00,1,1,352.880,352.880,139.830,1,1,1,352.880,139.830
USR-00000892,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Paid Search,2025-04-01 00:00:00,1,1,132.000,132.000,64.460,1,1,1,132.000,64.460
USR-00000892,2025-06-01 00:00:00,2025-10-01 00:00:00,4,4,VIP,US,Paid Search,2025-04-01 00:00:00,3,3,261.350,261.350,134.900,1,1,4,393.350,199.360
USR-00000956,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Bargain,UK,Paid Search,2025-06-01 00:00:00,1,1,109.320,109.320,61.950,1,1,1,109.320,61.950
USR-00001007,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Organic Search,2025-10-01 00:00:00,1,1,37.160,37.160,16.410,1,1,1,37.160,16.410
USR-00001021,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,US,Paid Search,2025-02-01 00:00:00,1,1,28.390,28.390,14.720,1,1,1,28.390,14.720
USR-00001081,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Social,2025-07-01 00:00:00,1,1,716.040,716.040,300.600,1,1,1,716.040,300.600
USR-00001109,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,DE,Email,2025-02-01 00:00:00,1,1,770.590,770.590,376.140,1,1,1,770.590,376.140
USR-00001278,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,AU,Organic Search,2025-03-01 00:00:00,1,1,163.990,163.990,83.280,1,1,1,163.990,83.280
USR-00001278,2025-05-01 00:00:00,2025-12-01 00:00:00,7,7,Regular,AU,Organic Search,2025-03-01 00:00:00,1,1,91.460,91.460,56.390,1,1,2,255.450,139.670
USR-00001291,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Organic Search,2025-10-01 00:00:00,2,2,149.390,149.390,73.850,1,1,2,149.390,73.850
USR-00001304,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,FR,Paid Search,2025-10-01 00:00:00,1,1,994.770,994.770,423.060,1,1,1,994.770,423.060
USR-00001327,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,CA,Organic Search,2025-07-01 00:00:00,1,1,69.310,69.310,39.680,1,1,1,69.310,39.680
USR-00001407,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,UK,Paid Search,2025-11-01 00:00:00,1,1,388.700,388.700,172.800,1,1,1,388.700,172.800
USR-00001463,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,DE,Email,2025-11-01 00:00:00,1,1,180.700,180.700,93.590,1,1,1,180.700,93.590
USR-00001483,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,CA,Paid Search,2025-04-01 00:00:00,1,1,662.470,662.470,262.040,1,1,1,662.470,262.040
USR-00001523,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Referral,2025-10-01 00:00:00,3,3,551.840,551.840,283.590,1,1,3,551.840,283.590
USR-00001590,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,CA,Direct,2025-10-01 00:00:00,1,1,464.350,464.350,221.340,1,1,1,464.350,221.340
USR-00001610,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Organic Search,2025-09-01 00:00:00,1,1,200.680,200.680,82.640,1,1,1,200.680,82.640
USR-00001692,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,UK,Email,2025-07-01 00:00:00,1,1,229.480,229.480,110.150,1,1,1,229.480,110.150
USR-00001699,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,AU,Organic Search,2025-05-01 00:00:00,1,1,226.990,226.990,119.130,1,1,1,226.990,119.130
USR-00001710,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,152.620,152.620,68.050,1,1,1,152.620,68.050
USR-00001777,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,89.280,89.280,53.460,1,1,1,89.280,53.460
USR-00001777,2025-03-01 00:00:00,2025-06-01 00:00:00,3,3,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,548.260,548.260,236.570,1,1,2,637.540,290.030
USR-00001782,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-10-01 00:00:00,2,2,151.760,151.760,77.750,1,1,2,151.760,77.750
USR-00001782,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,US,Paid Search,2025-10-01 00:00:00,2,2,536.770,536.770,279.820,1,1,4,688.530,357.570
USR-00001833,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Social,2025-05-01 00:00:00,1,1,84.420,84.420,38.800,1,1,1,84.420,38.800
USR-00001947,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Paid Search,2025-03-01 00:00:00,1,1,587.770,587.770,288.540,1,1,1,587.770,288.540
USR-00002041,2025-01-01 00:00:00,2025-01-01 00:00:00,0,0,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,56.320,56.320,30.650,1,1,1,56.320,30.650
USR-00002078,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,US,Direct,2025-01-01 00:00:00,1,1,199.710,199.710,104.390,1,1,1,199.710,104.390
USR-00002230,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Bargain,US,Paid Search,2025-08-01 00:00:00,1,1,401.590,401.590,142.310,1,1,1,401.590,142.310
USR-00002501,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Direct,2025-03-01 00:00:00,1,1,59.560,59.560,28.710,1,1,1,59.560,28.710
USR-00002689,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,CA,Email,2025-08-01 00:00:00,1,1,96.440,96.440,53.750,1,1,1,96.440,53.750
USR-00002720,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,UK,Direct,2025-03-01 00:00:00,1,1,229.410,229.410,130.770,1,1,1,229.410,130.770
USR-00002783,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Referral,2025-08-01 00:00:00,1,1,86.690,86.690,50.590,1,1,1,86.690,50.590
USR-00002783,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,VIP,US,Referral,2025-08-01 00:00:00,1,1,144.170,144.170,87.940,1,1,2,230.860,138.530
USR-00002871,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Organic Search,2025-09-01 00:00:00,1,1,202.630,202.630,87.920,1,1,1,202.630,87.920
USR-00002932,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Organic Search,2025-10-01 00:00:00,1,1,60.100,60.100,29.470,1,1,1,60.100,29.470
USR-00002977,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Direct,2025-10-01 00:00:00,2,2,478.810,478.810,220.220,1,1,2,478.810,220.220
USR-00002990,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,UK,Direct,2025-02-01 00:00:00,1,1,105.200,105.200,57.220,1,1,1,105.200,57.220
USR-00002993,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Social,2025-10-01 00:00:00,1,1,72.720,72.720,40.990,1,1,1,72.720,40.990
USR-00003007,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,FR,Organic Search,2025-03-01 00:00:00,1,1,345.840,345.840,177.130,1,1,1,345.840,177.130
USR-00003016,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Regular,US,Paid Search,2025-02-01 00:00:00,2,2,271.690,271.690,132.010,1,1,2,271.690,132.010
USR-00003034,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Bargain,CA,Paid Search,2025-11-01 00:00:00,1,1,626.740,626.740,271.740,1,1,1,626.740,271.740
USR-00003076,2025-01-01 00:00:00,2025-01-01 00:00:00,0,0,VIP,US,Paid Search,2025-01-01 00:00:00,1,1,1001.490,1001.490,484.460,1,1,1,1001.490,484.460
USR-00003076,2025-01-01 00:00:00,2025-03-01 00:00:00,2,2,VIP,US,Paid Search,2025-01-01 00:00:00,1,1,658.570,658.570,275.260,1,1,2,1660.060,759.720
USR-00003076,2025-01-01 00:00:00,2025-04-01 00:00:00,3,3,VIP,US,Paid Search,2025-01-01 00:00:00,1,1,75.490,75.490,41.260,1,1,3,1735.550,800.980
USR-00003076,2025-01-01 00:00:00,2025-11-01 00:00:00,10,10,VIP,US,Paid Search,2025-01-01 00:00:00,1,1,96.440,96.440,53.750,1,1,4,1831.990,854.730
USR-00003108,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Paid Search,2025-10-01 00:00:00,1,1,82.260,82.260,55.870,1,1,1,82.260,55.870
USR-00003143,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Social,2025-06-01 00:00:00,1,1,222.980,222.980,82.640,1,1,1,222.980,82.640
USR-00003252,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,UK,Direct,2025-05-01 00:00:00,1,1,90.380,90.380,47.110,1,1,1,90.380,47.110
USR-00003454,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,UK,Email,2025-08-01 00:00:00,1,1,220.820,220.820,90.110,1,1,1,220.820,90.110
USR-00003456,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Bargain,US,Organic Search,2025-02-01 00:00:00,1,1,51.990,51.990,24.950,1,1,1,51.990,24.950
USR-00003495,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Direct,2025-10-01 00:00:00,1,1,318.790,318.790,126.420,1,1,1,318.790,126.420
USR-00003595,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,CA,Organic Search,2025-08-01 00:00:00,1,1,160.720,160.720,94.300,1,1,1,160.720,94.300
USR-00003679,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Referral,2025-02-01 00:00:00,1,1,359.480,359.480,168.970,1,1,1,359.480,168.970
USR-00003683,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Paid Search,2025-06-01 00:00:00,1,1,222.980,222.980,82.640,1,1,1,222.980,82.640
USR-00003762,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,UK,Organic Search,2025-02-01 00:00:00,1,1,147.590,147.590,83.280,1,1,1,147.590,83.280
USR-00003777,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Paid Search,2025-08-01 00:00:00,1,1,146.670,146.670,64.460,1,1,1,146.670,64.460
USR-00003874,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Bargain,US,Social,2025-07-01 00:00:00,1,1,90.380,90.380,47.110,1,1,1,90.380,47.110
USR-00003993,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Organic Search,2025-08-01 00:00:00,2,2,147.730,147.730,74.810,1,1,2,147.730,74.810
USR-00003997,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,DE,Direct,2025-09-01 00:00:00,1,1,163.180,163.180,79.950,1,1,1,163.180,79.950
USR-00004045,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Direct,2025-07-01 00:00:00,1,1,318.790,318.790,126.420,1,1,1,318.790,126.420
USR-00004230,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,AU,Paid Search,2025-09-01 00:00:00,1,1,353.140,353.140,165.200,1,1,1,353.140,165.200
USR-00004254,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Paid Search,2025-03-01 00:00:00,1,1,203.110,203.110,103.440,1,1,1,203.110,103.440
USR-00004396,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Social,2025-04-01 00:00:00,1,1,125.560,125.560,57.710,1,1,1,125.560,57.710
USR-00004426,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Paid Search,2025-01-01 00:00:00,1,1,210.810,210.810,104.390,1,1,1,210.810,104.390
USR-00004452,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,DE,Paid Search,2025-04-01 00:00:00,1,1,758.810,758.810,275.760,1,1,1,758.810,275.760
USR-00004475,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,DE,Social,2025-02-01 00:00:00,1,1,102.820,102.820,51.330,1,1,1,102.820,51.330
USR-00004602,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,CA,Social,2025-05-01 00:00:00,1,1,347.470,347.470,144.360,1,1,1,347.470,144.360
USR-00004667,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Regular,US,Paid Search,2025-02-01 00:00:00,1,1,82.080,82.080,43.970,1,1,1,82.080,43.970
USR-00004674,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,UK,Paid Search,2025-11-01 00:00:00,2,2,373.100,373.100,191.240,1,1,2,373.100,191.240
USR-00004677,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-02-01 00:00:00,1,1,758.810,758.810,275.760,1,1,1,758.810,275.760
USR-00004753,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,CA,Organic Search,2025-01-01 00:00:00,1,1,89.840,89.840,35.240,1,1,1,89.840,35.240
USR-00004833,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Bargain,UK,Paid Search,2025-02-01 00:00:00,1,1,40.620,40.620,17.790,1,1,1,40.620,17.790
USR-00004930,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,CA,Paid Search,2025-07-01 00:00:00,1,1,137.360,137.360,68.050,1,1,1,137.360,68.050
USR-00004930,2025-07-01 00:00:00,2025-11-01 00:00:00,4,4,VIP,CA,Paid Search,2025-07-01 00:00:00,2,2,245.980,245.980,120.550,1,1,3,383.340,188.600
USR-00004930,2025-07-01 00:00:00,2025-12-01 00:00:00,5,5,VIP,CA,Paid Search,2025-07-01 00:00:00,3,3,511.940,511.940,247.630,1,1,6,895.280,436.230
USR-00004937,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,FR,Direct,2025-08-01 00:00:00,1,1,84.420,84.420,38.800,1,1,1,84.420,38.800
USR-00005032,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Direct,2025-05-01 00:00:00,1,1,856.190,856.190,407.140,1,1,1,856.190,407.140
USR-00005193,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,DE,Organic Search,2025-10-01 00:00:00,1,1,143.180,143.180,85.290,1,1,1,143.180,85.290
USR-00005313,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Organic Search,2025-08-01 00:00:00,1,1,87.170,87.170,43.380,1,1,1,87.170,43.380
USR-00005344,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-07-01 00:00:00,1,1,405.390,405.390,166.740,1,1,1,405.390,166.740
USR-00005353,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,UK,Direct,2025-03-01 00:00:00,1,1,318.790,318.790,126.420,1,1,1,318.790,126.420
USR-00005482,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,UK,Organic Search,2025-07-01 00:00:00,1,1,116.360,116.360,62.440,1,1,1,116.360,62.440
USR-00005692,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Paid Search,2025-08-01 00:00:00,1,1,132.000,132.000,64.460,1,1,1,132.000,64.460
USR-00005692,2025-10-01 00:00:00,2025-11-01 00:00:00,1,1,VIP,UK,Paid Search,2025-08-01 00:00:00,1,1,113.000,113.000,57.710,1,1,2,245.000,122.170
USR-00005692,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,UK,Paid Search,2025-08-01 00:00:00,2,2,193.980,193.980,116.820,1,1,4,438.980,238.990
USR-00005845,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Paid Search,2025-07-01 00:00:00,1,1,199.710,199.710,104.390,1,1,1,199.710,104.390
USR-00005845,2025-08-01 00:00:00,2025-09-01 00:00:00,1,1,VIP,US,Paid Search,2025-07-01 00:00:00,1,1,113.000,113.000,57.710,1,1,2,312.710,162.100
USR-00005845,2025-08-01 00:00:00,2025-11-01 00:00:00,3,3,VIP,US,Paid Search,2025-07-01 00:00:00,2,2,212.500,212.500,134.660,1,1,4,525.210,296.760
USR-00005879,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Organic Search,2025-11-01 00:00:00,1,1,163.170,163.170,78.310,1,1,1,163.170,78.310
USR-00005879,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,US,Organic Search,2025-11-01 00:00:00,1,1,59.560,59.560,28.710,1,1,2,222.730,107.020
USR-00005991,2025-01-01 00:00:00,2025-01-01 00:00:00,0,0,Regular,CA,Paid Search,2025-01-01 00:00:00,1,1,532.570,532.570,271.980,1,1,1,532.570,271.980
USR-00006061,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Organic Search,2025-06-01 00:00:00,1,1,265.200,265.200,100.200,1,1,1,265.200,100.200
USR-00006117,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Organic Search,2025-07-01 00:00:00,1,1,1183.180,1183.180,490.410,1,1,1,1183.180,490.410
USR-00006117,2025-08-01 00:00:00,2025-09-01 00:00:00,1,1,VIP,US,Organic Search,2025-07-01 00:00:00,1,1,665.370,665.370,351.950,1,1,2,1848.550,842.360
USR-00006208,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Organic Search,2025-04-01 00:00:00,1,1,684.100,684.100,296.640,1,1,1,684.100,296.640
USR-00006259,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Organic Search,2025-08-01 00:00:00,1,1,91.460,91.460,56.390,1,1,1,91.460,56.390
USR-00006261,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,CA,Direct,2025-03-01 00:00:00,1,1,52.740,52.740,24.610,1,1,1,52.740,24.610
USR-00006261,2025-03-01 00:00:00,2025-11-01 00:00:00,8,8,VIP,CA,Direct,2025-03-01 00:00:00,1,1,163.640,163.640,99.540,1,1,2,216.380,124.150
USR-00006307,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Email,2025-08-01 00:00:00,2,2,411.300,411.300,192.160,1,1,2,411.300,192.160
USR-00006395,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Email,2025-09-01 00:00:00,1,1,232.720,232.720,124.880,1,1,1,232.720,124.880
USR-00006443,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,UK,Email,2025-01-01 00:00:00,1,1,122.850,122.850,60.960,1,1,1,122.850,60.960
USR-00006443,2025-06-01 00:00:00,2025-09-01 00:00:00,3,3,Regular,UK,Email,2025-01-01 00:00:00,1,1,352.880,352.880,139.830,1,1,2,475.730,200.790
USR-00006478,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Paid Search,2025-08-01 00:00:00,1,1,305.240,305.240,136.100,1,1,1,305.240,136.100
USR-00006497,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Bargain,US,Direct,2025-02-01 00:00:00,1,1,157.480,157.480,77.370,1,1,1,157.480,77.370
USR-00006529,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Email,2025-05-01 00:00:00,1,1,248.950,248.950,137.380,1,1,1,248.950,137.380
USR-00006529,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,Regular,US,Email,2025-05-01 00:00:00,1,1,700.330,700.330,342.410,1,1,2,949.280,479.790
USR-00006688,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,CA,Direct,2025-05-01 00:00:00,1,1,40.620,40.620,13.850,1,1,1,40.620,13.850
USR-00006794,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,Regular,US,Paid Search,2025-04-01 00:00:00,1,1,84.420,84.420,38.800,1,1,1,84.420,38.800
USR-00006825,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,UK,Referral,2025-04-01 00:00:00,1,1,24.380,24.380,10.790,1,1,1,24.380,10.790
USR-00006990,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,DE,Social,2025-05-01 00:00:00,1,1,66.590,66.590,32.960,1,1,1,66.590,32.960
USR-00007157,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Paid Search,2025-04-01 00:00:00,1,1,79.380,79.380,52.850,1,1,1,79.380,52.850
USR-00007181,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,UK,Organic Search,2025-10-01 00:00:00,1,1,151.960,151.960,77.600,1,1,1,151.960,77.600
USR-00007245,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Social,2025-07-01 00:00:00,1,1,48.850,48.850,19.890,1,1,1,48.850,19.890
USR-00007245,2025-08-01 00:00:00,2025-10-01 00:00:00,2,2,VIP,US,Social,2025-07-01 00:00:00,1,1,293.230,293.230,135.720,1,1,2,342.080,155.610
USR-00007336,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Organic Search,2025-07-01 00:00:00,1,1,51.280,51.280,30.650,1,1,1,51.280,30.650
USR-00007364,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,UK,Direct,2025-05-01 00:00:00,1,1,270.820,270.820,150.750,1,1,1,270.820,150.750
USR-00007510,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,AU,Direct,2025-06-01 00:00:00,1,1,163.990,163.990,83.280,1,1,1,163.990,83.280
USR-00007558,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Paid Search,2025-10-01 00:00:00,1,1,209.440,209.440,124.880,1,1,1,209.440,124.880
USR-00007558,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,UK,Paid Search,2025-10-01 00:00:00,1,1,406.720,406.720,200.560,1,1,2,616.160,325.440
USR-00007565,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Email,2025-01-01 00:00:00,1,1,872.450,872.450,347.670,1,1,1,872.450,347.670
USR-00007648,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Social,2025-08-01 00:00:00,1,1,102.830,102.830,42.480,1,1,1,102.830,42.480
USR-00007676,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Paid Search,2025-02-01 00:00:00,1,1,344.210,344.210,170.390,1,1,1,344.210,170.390
USR-00007709,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,UK,Organic Search,2025-03-01 00:00:00,1,1,63.350,63.350,31.050,1,1,1,63.350,31.050
USR-00007896,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,UK,Organic Search,2025-06-01 00:00:00,1,1,125.560,125.560,57.710,1,1,1,125.560,57.710
USR-00007922,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,109.310,109.310,73.950,1,1,1,109.310,73.950
USR-00007922,2025-05-01 00:00:00,2025-06-01 00:00:00,1,1,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,246.800,246.800,116.280,1,1,2,356.110,190.230
USR-00007951,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Direct,2025-01-01 00:00:00,1,1,194.840,194.840,77.680,1,1,1,194.840,77.680
USR-00008068,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Bargain,UK,Organic Search,2025-06-01 00:00:00,1,1,176.440,176.440,76.770,1,1,1,176.440,76.770
USR-00008198,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Direct,2025-04-01 00:00:00,1,1,34.120,34.120,16.620,1,1,1,34.120,16.620
